# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
02/09/2024 00:00:02,Class A,538005251,56.483783,12.228633,Under way using engine,0.0,11.4,171.0,168.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:03,Class A,538005251,56.483783,12.228633,Under way using engine,0.0,11.4,171.0,168.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:03,Class A,538005251,56.483783,12.228633,Under way using engine,0.0,11.4,171.0,168.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:03,Class A,538005251,56.483783,12.228633,Under way using engine,0.0,11.4,171.0,168.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:03,Class A,538005251,56.483783,12.228633,Under way using engine,0.0,11.4,171.0,168.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:03,Class A,538005251,56.483783,12.228633,Under way using engine,0.0,11.4,171.0,168.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:03,Class A,538005251,56.483783,12.228633,Under way using engine,0.0,11.4,171.0,168.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:03,Class A,538005251,56.483783,12.228633,Under way using engine,0.0,11.4,171.0,168.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:03,Class A,538005251,56.483783,12.228633,Under way using engine,0.0,11.4,171.0,168.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
02/09/2024 00:00:03,Class A,538005251,56.483783,12.228633,Under way using engine,0.0,11.4,171.0,168.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
