# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:02:29,Class A,219042000,55.463138,8.442152,Moored,0.0,0.0,152.7,3.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:04:15,Class A,219042000,55.463138,8.442152,Moored,0.0,0.0,152.7,3.0,9536870,OULY2,ESVAGT CAPRI,SAR,,12.0,46.0,GPS,4.4,ESBJERG,25/11/2024 12:00:00,AIS,21.0,25.0,6.0,6.0
26/11/2024 00:04:15,Class A,219042000,55.463138,8.442152,Moored,0.0,0.0,152.7,3.0,9536870,OULY2,ESVAGT CAPRI,SAR,,12.0,46.0,GPS,4.4,ESBJERG,25/11/2024 12:00:00,AIS,21.0,25.0,6.0,6.0
26/11/2024 00:05:28,Class A,219042000,55.463167,8.442128,Moored,2.2,0.0,187.4,3.0,9536870,OULY2,ESVAGT CAPRI,SAR,,12.0,46.0,GPS,4.4,ESBJERG,25/11/2024 12:00:00,AIS,21.0,25.0,6.0,6.0
26/11/2024 00:08:28,Class A,219042000,55.463148,8.442095,Moored,2.9,0.0,178.8,3.0,9536870,OULY2,ESVAGT CAPRI,SAR,,12.0,46.0,GPS,4.4,ESBJERG,25/11/2024 12:00:00,AIS,21.0,25.0,6.0,6.0
26/11/2024 00:08:28,Class A,219042000,55.463148,8.442095,Moored,2.9,0.0,178.8,3.0,9536870,OULY2,ESVAGT CAPRI,SAR,,12.0,46.0,GPS,4.4,ESBJERG,25/11/2024 12:00:00,AIS,21.0,25.0,6.0,6.0
26/11/2024 00:08:28,Class A,219042000,55.463148,8.442095,Moored,2.9,0.0,178.8,3.0,9536870,OULY2,ESVAGT CAPRI,SAR,,12.0,46.0,GPS,4.4,ESBJERG,25/11/2024 12:00:00,AIS,21.0,25.0,6.0,6.0
26/11/2024 00:10:15,Class A,219042000,55.463148,8.442095,Moored,2.9,0.0,178.8,3.0,9536870,OULY2,ESVAGT CAPRI,SAR,,12.0,46.0,GPS,4.4,ESBJERG,25/11/2024 12:00:00,AIS,21.0,25.0,6.0,6.0
26/11/2024 00:11:29,Class A,219042000,55.463152,8.442113,Moored,0.0,0.0,137.3,3.0,9536870,OULY2,ESVAGT CAPRI,SAR,,12.0,46.0,GPS,4.4,ESBJERG,25/11/2024 12:00:00,AIS,21.0,25.0,6.0,6.0
26/11/2024 00:11:29,Class A,219042000,55.463152,8.442113,Moored,0.0,0.0,137.3,3.0,9536870,OULY2,ESVAGT CAPRI,SAR,,12.0,46.0,GPS,4.4,ESBJERG,25/11/2024 12:00:00,AIS,21.0,25.0,6.0,6.0
26/11/2024 00:14:30,Class A,219042000,55.463145,8.442078,Moored,-1.1,0.0,173.8,3.0,9536870,OULY2,ESVAGT CAPRI,SAR,,12.0,46.0,GPS,4.4,ESBJERG,25/11/2024 12:00:00,AIS,21.0,25.0,6.0,6.0
26/11/2024 00:14:30,Class A,219042000,55.463145,8.442078,Moored,-1.1,0.0,173.8,3.0,9536870,OULY2,ESVAGT CAPRI,SAR,,12.0,46.0,GPS,4.4,ESBJERG,25/11/2024 12:00:00,AIS,21.0,25.0,6.0,6.0
26/11/2024 00:16:15,Class A,219042000,55.463145,8.442078,Moored,-1.1,0.0,173.8,3.0,9536870,OULY2,ESVAGT CAPRI,SAR,,12.0,46.0,GPS,4.4,ESBJERG,25/11/2024 12:00:00,AIS,21.0,25.0,6.0,6.0
26/11/2024 00:16:15,Class A,219042000,55.463145,8.442078,Moored,-1.1,0.0,173.8,3.0,9536870,OULY2,ESVAGT CAPRI,SAR,,12.0,46.0,GPS,4.4,ESBJERG,25/11/2024 12:00:00,AIS,21.0,25.0,6.0,6.0
