# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:02,Class A,304953000,55.251732,11.01879,Under way using engine,0.0,5.8,354.5,348.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:02,Class A,304953000,55.251732,11.01879,Under way using engine,0.0,5.8,354.5,348.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:02,Class A,304953000,55.251732,11.01879,Under way using engine,0.0,5.8,354.5,348.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:02,Class A,304953000,55.251732,11.01879,Under way using engine,0.0,5.8,354.5,348.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:13,Class A,304953000,55.25199,11.018757,Under way using engine,0.0,5.5,355.3,347.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:13,Class A,304953000,55.25199,11.018757,Under way using engine,0.0,5.5,355.3,347.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:24,Class A,304953000,55.252237,11.018728,Under way using engine,0.0,5.3,355.9,345.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:24,Class A,304953000,55.252237,11.018728,Under way using engine,0.0,5.3,355.9,345.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:24,Class A,304953000,55.252237,11.018728,Under way using engine,0.0,5.3,355.9,345.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:32,Class A,304953000,55.252477,11.018707,Under way using engine,,5.1,356.8,343.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:32,Class A,304953000,55.252477,11.018707,Under way using engine,,5.1,356.8,343.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:43,Class A,304953000,55.2527,11.018687,Under way using engine,,4.8,356.9,340.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:43,Class A,304953000,55.2527,11.018687,Under way using engine,,4.8,356.9,340.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:43,Class A,304953000,55.2527,11.018687,Under way using engine,,4.8,356.9,340.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:43,Class A,304953000,55.2527,11.018687,Under way using engine,,4.8,356.9,340.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:52,Class A,304953000,55.2529,11.018667,Under way using engine,,4.4,356.9,337.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:52,Class A,304953000,55.2529,11.018667,Under way using engine,,4.4,356.9,337.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:52,Class A,304953000,55.2529,11.018667,Under way using engine,,4.4,356.9,337.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:00:52,Class A,304953000,55.2529,11.018667,Under way using engine,,4.4,356.9,337.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:01:02,Class A,304953000,55.253077,11.018663,Under way using engine,,3.8,358.5,334.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:01:02,Class A,304953000,55.253077,11.018663,Under way using engine,,3.8,358.5,334.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:01:02,Class A,304953000,55.253077,11.018663,Under way using engine,,3.8,358.5,334.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:01:02,Class A,304953000,55.253077,11.018663,Under way using engine,,3.8,358.5,334.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:01:13,Class A,304953000,55.253225,11.018675,Under way using engine,,3.3,0.9,331.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:01:13,Class A,304953000,55.253225,11.018675,Under way using engine,,3.3,0.9,331.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:01:23,Class A,304953000,55.253355,11.018703,Under way using engine,,2.8,5.5,328.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:01:23,Class A,304953000,55.253355,11.018703,Under way using engine,,2.8,5.5,328.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:01:23,Class A,304953000,55.253355,11.018703,Under way using engine,,2.8,5.5,328.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
