# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:02:39,Class A,266336000,55.85613,12.830377,Moored,0.0,0.0,323.4,165.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:03:32,Class A,266336000,55.85613,12.830377,Moored,0.0,0.0,323.4,165.0,9536583,SKAU,KBV 032,Law enforcement,,10.0,52.0,GPS,3.3,PATROLLING,,AIS,36.0,16.0,5.0,5.0
26/11/2024 00:08:39,Class A,266336000,55.856142,12.830363,Moored,0.0,0.0,323.4,165.0,9536583,SKAU,KBV 032,Law enforcement,,10.0,52.0,GPS,3.3,PATROLLING,,AIS,36.0,16.0,5.0,5.0
26/11/2024 00:09:33,Class A,266336000,55.856142,12.830363,Moored,0.0,0.0,323.4,165.0,9536583,SKAU,KBV 032,Law enforcement,,10.0,52.0,GPS,3.3,PATROLLING,,AIS,36.0,16.0,5.0,5.0
26/11/2024 00:11:38,Class A,266336000,55.856133,12.830338,Moored,0.0,0.0,323.4,165.0,9536583,SKAU,KBV 032,Law enforcement,,10.0,52.0,GPS,3.3,PATROLLING,,AIS,36.0,16.0,5.0,5.0
26/11/2024 00:14:38,Class A,266336000,55.856125,12.830373,Moored,0.0,0.0,323.4,165.0,9536583,SKAU,KBV 032,Law enforcement,,10.0,52.0,GPS,3.3,PATROLLING,,AIS,36.0,16.0,5.0,5.0
26/11/2024 00:15:34,Class A,266336000,55.856125,12.830373,Moored,0.0,0.0,323.4,165.0,9536583,SKAU,KBV 032,Law enforcement,,10.0,52.0,GPS,3.3,PATROLLING,,AIS,36.0,16.0,5.0,5.0
26/11/2024 00:17:39,Class A,266336000,55.856128,12.830388,Moored,0.0,0.0,323.4,165.0,9536583,SKAU,KBV 032,Law enforcement,,10.0,52.0,GPS,3.3,PATROLLING,,AIS,36.0,16.0,5.0,5.0
26/11/2024 00:20:40,Class A,266336000,55.856125,12.830383,Moored,0.0,0.0,318.4,165.0,9536583,SKAU,KBV 032,Law enforcement,,10.0,52.0,GPS,3.3,PATROLLING,,AIS,36.0,16.0,5.0,5.0
26/11/2024 00:21:34,Class A,266336000,55.856125,12.830383,Moored,0.0,0.0,318.4,165.0,9536583,SKAU,KBV 032,Law enforcement,,10.0,52.0,GPS,3.3,PATROLLING,,AIS,36.0,16.0,5.0,5.0
26/11/2024 00:23:38,Class A,266336000,55.85612,12.830363,Moored,0.0,0.0,313.1,165.0,9536583,SKAU,KBV 032,Law enforcement,,10.0,52.0,GPS,3.3,PATROLLING,,AIS,36.0,16.0,5.0,5.0
26/11/2024 00:26:38,Class A,266336000,55.856115,12.830357,Moored,0.0,0.0,313.1,165.0,9536583,SKAU,KBV 032,Law enforcement,,10.0,52.0,GPS,3.3,PATROLLING,,AIS,36.0,16.0,5.0,5.0
26/11/2024 00:27:34,Class A,266336000,55.856115,12.830357,Moored,0.0,0.0,313.1,165.0,9536583,SKAU,KBV 032,Law enforcement,,10.0,52.0,GPS,3.3,PATROLLING,,AIS,36.0,16.0,5.0,5.0
26/11/2024 00:29:38,Class A,266336000,55.856105,12.830348,Moored,0.0,0.0,310.8,166.0,9536583,SKAU,KBV 032,Law enforcement,,10.0,52.0,GPS,3.3,PATROLLING,,AIS,36.0,16.0,5.0,5.0
26/11/2024 00:32:39,Class A,266336000,55.856132,12.830357,Moored,0.0,0.0,310.8,165.0,9536583,SKAU,KBV 032,Law enforcement,,10.0,52.0,GPS,3.3,PATROLLING,,AIS,36.0,16.0,5.0,5.0
26/11/2024 00:33:34,Class A,266336000,55.856132,12.830357,Moored,0.0,0.0,310.8,165.0,9536583,SKAU,KBV 032,Law enforcement,,10.0,52.0,GPS,3.3,PATROLLING,,AIS,36.0,16.0,5.0,5.0
26/11/2024 00:33:34,Class A,266336000,55.856132,12.830357,Moored,0.0,0.0,310.8,165.0,9536583,SKAU,KBV 032,Law enforcement,,10.0,52.0,GPS,3.3,PATROLLING,,AIS,36.0,16.0,5.0,5.0
