# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:01:39,Class A,212153000,54.471333,9.034795,Moored,0.0,0.1,298.0,149.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:01:43,Class A,212153000,54.471333,9.034795,Moored,0.0,0.1,298.0,149.0,9376787,5BRY4,BJOERKOE,Cargo,,15.0,107.0,GPS,3.1,DE HUS,19/11/2024 10:00:00,AIS,89.0,18.0,10.0,5.0
26/11/2024 00:04:38,Class A,212153000,54.471332,9.034795,Moored,0.0,0.1,291.0,149.0,9376787,5BRY4,BJOERKOE,Cargo,,15.0,107.0,GPS,3.1,DE HUS,19/11/2024 10:00:00,AIS,89.0,18.0,10.0,5.0
26/11/2024 00:07:39,Class A,212153000,54.47134,9.034792,Moored,0.0,0.0,323.0,149.0,9376787,5BRY4,BJOERKOE,Cargo,,15.0,107.0,GPS,3.1,DE HUS,19/11/2024 10:00:00,AIS,89.0,18.0,10.0,5.0
26/11/2024 00:07:43,Class A,212153000,54.47134,9.034792,Moored,0.0,0.0,323.0,149.0,9376787,5BRY4,BJOERKOE,Cargo,,15.0,107.0,GPS,3.1,DE HUS,19/11/2024 10:00:00,AIS,89.0,18.0,10.0,5.0
26/11/2024 00:10:39,Class A,212153000,54.471342,9.034798,Moored,0.0,0.0,241.0,149.0,9376787,5BRY4,BJOERKOE,Cargo,,15.0,107.0,GPS,3.1,DE HUS,19/11/2024 10:00:00,AIS,89.0,18.0,10.0,5.0
26/11/2024 00:13:39,Class A,212153000,54.471343,9.0348,Moored,0.0,0.1,131.0,149.0,9376787,5BRY4,BJOERKOE,Cargo,,15.0,107.0,GPS,3.1,DE HUS,19/11/2024 10:00:00,AIS,89.0,18.0,10.0,5.0
26/11/2024 00:13:44,Class A,212153000,54.471343,9.0348,Moored,0.0,0.1,131.0,149.0,9376787,5BRY4,BJOERKOE,Cargo,,15.0,107.0,GPS,3.1,DE HUS,19/11/2024 10:00:00,AIS,89.0,18.0,10.0,5.0
26/11/2024 00:16:39,Class A,212153000,54.471343,9.034807,Moored,0.0,0.1,140.0,149.0,9376787,5BRY4,BJOERKOE,Cargo,,15.0,107.0,GPS,3.1,DE HUS,19/11/2024 10:00:00,AIS,89.0,18.0,10.0,5.0
26/11/2024 00:19:39,Class A,212153000,54.47134,9.034803,Moored,0.0,0.0,11.0,149.0,9376787,5BRY4,BJOERKOE,Cargo,,15.0,107.0,GPS,3.1,DE HUS,19/11/2024 10:00:00,AIS,89.0,18.0,10.0,5.0
26/11/2024 00:19:44,Class A,212153000,54.47134,9.034803,Moored,0.0,0.0,11.0,149.0,9376787,5BRY4,BJOERKOE,Cargo,,15.0,107.0,GPS,3.1,DE HUS,19/11/2024 10:00:00,AIS,89.0,18.0,10.0,5.0
