Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D,Time_Group
2024-11-23 09:00:02,Class A,219613000,55.044667,7.764467,Under way using engine,0.0,2.7,292.0,291.0,9703473,OWGH2,ESVAGT FARADAY,Other,,18.0,84.0,Integrated navigation system,6.2,BUTENDIEK OWF,22/11/2024 01:00:00,AIS,15.0,69.0,9.0,9.0,132
2024-11-23 09:00:10,Class A,219613000,55.0447,7.7643,Under way using engine,0.0,2.7,291.7,291.0,9703473,OWGH2,ESVAGT FARADAY,Other,,18.0,84.0,Integrated navigation system,6.2,BUTENDIEK OWF,22/11/2024 01:00:00,AIS,15.0,69.0,9.0,9.0,132
2024-11-23 09:00:10,Class A,219613000,55.0447,7.7643,Under way using engine,0.0,2.7,291.7,291.0,9703473,OWGH2,ESVAGT FARADAY,Other,,18.0,84.0,Integrated navigation system,6.2,BUTENDIEK OWF,22/11/2024 01:00:00,AIS,15.0,69.0,9.0,9.0,132
2024-11-23 09:00:21,Class A,219613000,55.04475,7.7641,Under way using engine,0.0,2.6,291.9,291.0,9703473,OWGH2,ESVAGT FARADAY,Other,,18.0,84.0,Integrated navigation system,6.2,BUTENDIEK OWF,22/11/2024 01:00:00,AIS,15.0,69.0,9.0,9.0,132
2024-11-23 09:00:31,Class A,219613000,55.0448,7.763883,Under way using engine,0.0,2.7,290.6,291.0,9703473,OWGH2,ESVAGT FARADAY,Other,,18.0,84.0,Integrated navigation system,6.2,BUTENDIEK OWF,22/11/2024 01:00:00,AIS,15.0,69.0,9.0,9.0,132
2024-11-23 09:00:31,Class A,219613000,55.0448,7.763883,Under way using engine,0.0,2.7,290.6,291.0,9703473,OWGH2,ESVAGT FARADAY,Other,,18.0,84.0,Integrated navigation system,6.2,BUTENDIEK OWF,22/11/2024 01:00:00,AIS,15.0,69.0,9.0,9.0,132
2024-11-23 09:00:41,Class A,219613000,55.044833,7.763683,Under way using engine,0.0,2.6,293.4,292.0,9703473,OWGH2,ESVAGT FARADAY,Other,,18.0,84.0,Integrated navigation system,6.2,BUTENDIEK OWF,22/11/2024 01:00:00,AIS,15.0,69.0,9.0,9.0,132
2024-11-23 09:00:51,Class A,219613000,55.044883,7.763483,Under way using engine,0.0,2.7,290.3,291.0,9703473,OWGH2,ESVAGT FARADAY,Other,,18.0,84.0,Integrated navigation system,6.2,BUTENDIEK OWF,22/11/2024 01:00:00,AIS,15.0,69.0,9.0,9.0,132
2024-11-23 09:00:51,Class A,219613000,55.044883,7.763483,Under way using engine,0.0,2.7,290.3,291.0,9703473,OWGH2,ESVAGT FARADAY,Other,,18.0,84.0,Integrated navigation system,6.2,BUTENDIEK OWF,22/11/2024 01:00:00,AIS,15.0,69.0,9.0,9.0,132
2024-11-23 09:01:10,Class A,219613000,55.04495,7.763133,Under way using engine,0.0,2.5,292.1,292.0,9703473,OWGH2,ESVAGT FARADAY,Other,,18.0,84.0,Integrated navigation system,6.2,BUTENDIEK OWF,22/11/2024 01:00:00,AIS,15.0,69.0,9.0,9.0,132
