Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D,Time_Group
2024-11-30 04:00:10,Class A,257341000,55.663875,7.63435,Restricted maneuverability,-2.9,0.4,359.4,206.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:00:20,Class A,257341000,55.663875,7.634357,Restricted maneuverability,1.1,0.4,0.4,207.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:00:30,Class A,257341000,55.663875,7.634367,Restricted maneuverability,2.2,0.5,15.6,207.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:00:40,Class A,257341000,55.663875,7.634362,Restricted maneuverability,0.0,0.7,18.8,207.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:00:50,Class A,257341000,55.663878,7.634367,Restricted maneuverability,-3.6,0.3,7.5,206.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:01:10,Class A,257341000,55.66387,7.634398,Restricted maneuverability,-3.6,0.3,44.4,206.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:01:20,Class A,257341000,55.663872,7.634392,Restricted maneuverability,-5.4,0.3,26.0,206.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:01:30,Class A,257341000,55.663875,7.634395,Restricted maneuverability,-6.4,0.2,52.5,206.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:01:40,Class A,257341000,55.66387,7.634373,Restricted maneuverability,-7.5,0.4,10.9,205.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:01:50,Class A,257341000,55.663862,7.634378,Restricted maneuverability,2.9,0.2,359.4,206.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:02:10,Class A,257341000,55.663868,7.63437,Restricted maneuverability,7.5,0.0,206.0,206.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:02:21,Class A,257341000,55.663868,7.634363,Restricted maneuverability,1.1,0.2,359.4,206.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:02:31,Class A,257341000,55.66387,7.634362,Restricted maneuverability,-1.1,0.3,340.9,206.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:02:40,Class A,257341000,55.663872,7.634365,Restricted maneuverability,2.2,0.1,340.9,206.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:02:50,Class A,257341000,55.663873,7.634363,Restricted maneuverability,2.2,0.1,341.9,207.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:03:10,Class A,257341000,55.663868,7.634367,Restricted maneuverability,-3.6,0.0,207.0,207.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:03:21,Class A,257341000,55.663873,7.634373,Restricted maneuverability,1.1,0.2,0.4,207.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:03:31,Class A,257341000,55.663875,7.634378,Restricted maneuverability,2.2,0.0,207.0,207.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:03:40,Class A,257341000,55.663875,7.634372,Restricted maneuverability,-1.1,0.4,12.9,207.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:03:50,Class A,257341000,55.663873,7.634375,Restricted maneuverability,3.6,0.4,12.9,207.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:04:10,Class A,257341000,55.663877,7.634377,Restricted maneuverability,-7.5,0.3,43.4,205.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:04:21,Class A,257341000,55.663883,7.63438,Restricted maneuverability,2.9,0.4,52.5,206.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:04:21,Class A,257341000,55.663883,7.63438,Restricted maneuverability,2.9,0.4,52.5,206.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:04:31,Class A,257341000,55.663882,7.634397,Restricted maneuverability,0.0,0.5,37.3,206.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:04:31,Class A,257341000,55.663882,7.634397,Restricted maneuverability,0.0,0.5,37.3,206.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:04:40,Class A,257341000,55.663875,7.634407,Restricted maneuverability,-2.9,0.1,71.0,206.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:04:40,Class A,257341000,55.663875,7.634407,Restricted maneuverability,-2.9,0.1,71.0,206.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:04:50,Class A,257341000,55.663873,7.634418,Restricted maneuverability,3.6,0.2,52.5,206.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:05:10,Class A,257341000,55.663873,7.634378,Restricted maneuverability,1.1,0.5,14.6,206.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:05:21,Class A,257341000,55.663873,7.634377,Restricted maneuverability,2.2,0.6,17.5,207.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:05:31,Class A,257341000,55.663872,7.634378,Restricted maneuverability,3.6,0.2,27.0,207.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:05:31,Class A,257341000,55.663872,7.634378,Restricted maneuverability,3.6,0.2,27.0,207.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
2024-11-30 04:05:40,Class A,257341000,55.663868,7.634358,Restricted maneuverability,-2.2,0.1,340.9,206.0,9665712,LAFS8,OLYMPIC ARES,Other,No additional information,22.0,116.0,GPS,6.3,HORNS REV 3,26/11/2024 23:00:00,AIS,18.0,98.0,11.0,11.0,208.0
